plasmid_id	length_bp	inc_type	inc_confidence	is_novel
NZ_CP006800.1	103694	IncFIB	99.2	False
NZ_CP006801.1	70814	IncR	100.0	False
NZ_CP006802.1	6141	ColRNAI	100.0	False
NZ_CP006843.1	58432	repPae_large	100.0	False
NZ_CP006855.1	33703	repPae_large	62.1	False
NZ_CP006856.1	64920	repPae_small	56.3	False
NZ_CP006878.1	203748	repPae_large	78.6	False
NZ_CP006879.1	507254	repPae_large	79.0	False
NZ_CP006880.1	2466951	repPae_large	73.8	False
NZ_CP006906.1	185364	repSA_large	100.0	False
NZ_CP006909.1	275986	repSA_large	83.6	False
NZ_CP006919.1	25284	IncFII	67.6	False
NZ_CP006921.1	12399	IncX1	59.8	False
NZ_CP006922.1	86232	IncFII	100.0	False
NZ_CP006987.1	244771	repPae_large	78.0	False
NZ_CP006988.1	393846	repPae_large	100.0	False
NZ_CP006989.1	470125	repPae_small	60.7	False
NZ_CP006990.1	729172	repPae_small	59.8	False
NZ_CP006991.1	744104	repPae_small	61.7	False
NZ_CP006993.1	117697	repPae_large	100.0	False
NZ_CP006994.1	25608	repPae_large	80.6	False
NZ_CP006995.1	20451	repPae_large	80.6	False
NZ_CP007000.1	91400	repSA_large	100.0	False
NZ_CP007001.1	35326	repAci_large	58.8	False
NZ_CP007002.1	3993	repAci1	58.2	False
NZ_CP007006.1	88530	repAci_large	100.0	False
NZ_CP007015.1	53629	IncN	37.2	True
NZ_CP007038.1	222586	IncFII	78.5	False
NZ_CP007046.1	667306	repPae_small	60.6	False
NZ_CP007047.1	518052	repPae_large	57.3	False
NZ_CP007048.1	341391	repPae_large	100.0	False
NZ_CP007049.1	262704	repPae_small	61.7	False
NZ_CP007050.1	259408	repPae_small	60.8	False
NZ_CP007056.1	573680	repPae_small	54.9	False
NZ_CP007057.1	464581	repPae_small	80.1	False
NZ_CP007058.1	172663	repPae_small	55.8	False
NZ_CP007059.1	130926	repPae_small	55.6	False
NZ_CP007063.1	6309	repSA_large	100.0	False
NZ_CP007066.1	15921	repSA_large	79.5	False
NZ_CP007123.1	3833	repAci_large	100.0	False
NZ_CP007124.1	55121	repAci_large	100.0	False
NZ_CP007125.1	58511	repAci_large	100.0	False
NZ_CP007126.1	8755	repAci_large	100.0	False
NZ_CP007129.1	1106233	repPae_large	100.0	False
NZ_CP007130.1	1040503	repPae_large	100.0	False
NZ_CP007132.1	7493	repEF_res	60.1	False
NZ_CP007134.1	58666	IncI2	100.0	False
NZ_CP007135.1	98067	IncFII	81.7	False
NZ_CP007137.1	64562	IncAC2	58.4	False
NZ_CP007138.1	87120	IncFII	100.0	False
NZ_CP007143.1	41562	repPae_large	38.4	True
NZ_CP007144.1	299298	repPae_small	80.8	False
NZ_CP007146.1	6969	IncN	79.9	False
NZ_CP007162.1	12068	repEF_conj	80.1	False
NZ_CP007163.1	4094	repEF_res	59.6	False
NZ_CP007164.1	4494	repEF_conj	100.0	False
NZ_CP007177.1	27068	repSA_large	100.0	False
NZ_CP007178.1	3125	repSA_small	100.0	False
NZ_CP007180.1	48422	repSA_large	58.2	False
NZ_CP007182.1	47962	repSA_large	61.3	False
NZ_CP007184.1	35364	repEF_res	42.5	False
NZ_CP007185.1	2429	repEF_res	48.6	False
NZ_CP007186.1	3324	repEF_res	81.2	False
NZ_CP007187.1	3347	repEF_res	60.4	False
NZ_CP007209.1	30062	repSA_large	100.0	False
NZ_CP007214.1	197362	repPae_large	71.4	False
NZ_CP007231.1	60687	IncFII	100.0	False
NZ_CP007256.1	91729	repPae_large	76.1	False
NZ_CP007257.1	477915	repPae_large	76.8	False
NZ_CP007449.1	78924	IncFII	100.0	False
NZ_CP007450.1	49188	IncFII	100.0	False
NZ_CP007453.1	808774	IncHI2	60.3	False
NZ_CP007455.1	22990	repSA_large	100.0	False
NZ_CP007500.1	32406	repSA_large	100.0	False
NZ_CP007508.1	59372	IncFII	100.0	False
NZ_CP007510.1	107733	repPae_large	100.0	False
NZ_CP007513.1	577809	repSA_large	100.0	False
NZ_CP007515.1	190889	repPae_large	79.2	False
NZ_CP007516.1	149806	repPae_large	79.4	False
NZ_CP007517.1	51047	repPae_small	60.2	False
NZ_CP007529.1	59369	IncFII	100.0	False
NZ_CP007543.1	108692	IncFII	100.0	False
NZ_CP007544.1	103516	repAci_large	80.4	False
NZ_CP007545.1	41240	IncFII	100.0	False
NZ_CP007568.1	11276	repPae_small	41.4	False
NZ_CP007575.1	12120	repPae_large	100.0	False
NZ_CP007582.1	91739	IncFII	100.0	False
NZ_CP007599.1	39599	IncX1	100.0	False
NZ_CP007602.1	59661	repSA_large	100.0	False
NZ_CP007608.1	2062	repSA_large	39.8	True
NZ_CP007609.1	7921	repEF_res	58.1	False
NZ_CP007610.1	8240	repSA_small	81.0	False
NZ_CP007611.1	8513	repSA_small	58.6	False
NZ_CP007612.1	12003	repSA_small	59.8	False
NZ_CP007613.1	69416	repEF_res	77.5	False
NZ_CP007614.1	94637	repSA_large	80.5	False
NZ_CP007615.1	293574	repEF_conj	41.3	False
NZ_CP007616.1	416210	repSA_large	100.0	False
NZ_CP007617.1	94756	repEF_conj	80.5	False
NZ_CP007621.1	4602	repEF_conj	79.9	False
NZ_CP007622.1	4920	repEF_conj	100.0	False
NZ_CP007623.1	11903	repSA_large	60.7	False
NZ_CP007624.1	140690	repEF_conj	60.9	False
NZ_CP007625.1	285163	repEF_conj	62.2	False
NZ_CP007636.1	167267	IncAC2	57.2	False
NZ_CP007647.1	219748	repAci_large	41.9	False
NZ_CP007648.1	129218	repAci_large	39.2	True
NZ_CP007649.1	101883	repAci_large	58.2	False
NZ_CP007650.1	33315	repEF_res	56.9	False
NZ_CP007658.1	43396	repSA_large	100.0	False
NZ_CP007664.1	94889	repEF_conj	62.9	False
NZ_CP007665.1	181831	repSA_large	100.0	False
NZ_CP007671.1	20409	repSA_large	100.0	False
NZ_CP007673.1	25054	repSA_large	100.0	False
NZ_CP007675.1	25025	repSA_large	100.0	False
NZ_CP007677.1	20185	repSA_large	77.7	False
NZ_CP007678.1	20291	repSA_large	100.0	False
NZ_CP007679.1	33093	repSA_large	100.0	False
NZ_CP007713.1	8006	repAci1	65.0	False
NZ_CP007714.1	6076	repAci1	100.0	False
NZ_CP007723.1	16810	IncFII	80.3	False
NZ_CP007725.1	16810	IncFII	60.2	False
NZ_CP007728.1	15096	ColE	79.3	False
NZ_CP007729.1	243824	IncFII	100.0	False
NZ_CP007730.1	113639	IncFII	100.0	False
NZ_CP007732.1	268334	IncN	100.0	False
NZ_CP007733.1	80411	IncFII	100.0	False
NZ_CP007734.1	338850	IncFII	100.0	False
NZ_CP007735.1	89770	IncFII	100.0	False
NZ_CP007736.1	113440	IncFII	100.0	False
NZ_CP007740.1	68999	repEF_res	79.4	False
NZ_CP007741.1	19174	repEF_res	81.6	False
NZ_CP007745.1	203123	repPae_large	77.5	False
NZ_CP007750.1	46448	repSA_large	79.2	False
NZ_CP007767.1	47803	repSA_large	100.0	False
NZ_CP007768.1	3621	repEF_res	80.6	False
NZ_CP007791.1	25857	repPae_large	100.0	False
NZ_CP007792.1	96094	repPae_large	79.8	False
NZ_CP007794.1	1901707	repPae_large	100.0	False
NZ_CP007795.1	933960	repPae_large	100.0	False
NZ_CP007796.1	686487	repPae_large	100.0	False
NZ_CP007797.1	641573	repPae_large	100.0	False
NZ_CP007798.1	163159	repPae_large	100.0	False
NZ_CP007807.1	32617	repAci_large	80.1	False
NZ_CP007808.1	7095	repEF_conj	60.3	False
NZ_CP008707.1	83610	repAci_large	100.0	False
NZ_CP008708.1	8731	repAci1	100.0	False
NZ_CP008709.1	1967	repEF_conj	80.2	False
NZ_CP008715.1	120653	IncFII	100.0	False
NZ_CP008716.1	5167	IncFII	80.2	False
NZ_CP008717.1	4237	repAci_large	100.0	False
NZ_CP008718.1	4073	IncX1	40.8	False
NZ_CP008719.1	2101	IncX1	79.7	False
NZ_CP008720.1	1544	IncX3	20.2	True
NZ_CP008721.1	1459	IncX1	39.7	True
NZ_CP008798.1	85473	IncN	83.9	False
NZ_CP008799.1	58050	IncX3	100.0	False
NZ_CP008800.1	194877	IncFII	100.0	False
NZ_CP008806.1	94645	IncFII	100.0	False
NZ_CP008807.1	37447	IncX1	100.0	False
NZ_CP008809.1	25862	repSA_large	100.0	False
NZ_CP008811.1	38272	repSA_large	62.8	False
NZ_CP008812.1	27124	repSA_large	100.0	False
NZ_CP008814.1	41610	repEF_res	100.0	False
NZ_CP008815.1	66548	repEF_conj	100.0	False
NZ_CP008817.1	155838	repPae_large	78.7	False
NZ_CP008818.1	106739	IncFII	100.0	False
NZ_CP008824.1	319976	IncN	100.0	False
NZ_CP008825.1	282439	IncHI2	100.0	False
NZ_CP008826.1	47290	IncX1	80.6	False
NZ_CP008828.1	15096	ColE	79.3	False
NZ_CP008829.1	243824	IncFII	100.0	False
NZ_CP008830.1	113639	IncFII	100.0	False
NZ_CP008832.1	13841	ColRNAI	100.0	False
NZ_CP008833.1	113639	IncFII	100.0	False
NZ_CP008839.1	48922	repAci_large	100.0	False
NZ_CP008840.1	35660	repAci_large	100.0	False
NZ_CP008842.1	204468	IncFII	100.0	False
NZ_CP008843.1	183015	IncFII	100.0	False
NZ_CP008844.1	55298	IncFII	100.0	False
NZ_CP008845.1	3514	ColRNAI	100.0	False
NZ_CP008847.1	181894	repSA_large	76.5	False
NZ_CP008848.1	94732	repEF_conj	80.4	False
NZ_CP008850.1	8737	repAci1	100.0	False
NZ_CP008851.1	74749	repAci_large	100.0	False
NZ_CP008875.1	124256	repPae_large	80.1	False
NZ_CP008877.1	88439	repEF_res	43.1	False
NZ_CP008888.1	3629	IncC	60.4	False
NZ_CP008890.1	84621	repPae_large	62.1	False
NZ_CP008898.1	62247	IncFII	100.0	False
NZ_CP008899.1	255013	IncN	79.5	False
NZ_CP008900.1	60388	IncX1	79.1	False
NZ_CP008901.1	50333	IncN	100.0	False
NZ_CP008906.1	176943	IncHI2	60.4	False
NZ_CP008907.1	111227	IncFII	100.0	False
NZ_CP008908.1	50333	IncN	100.0	False
NZ_CP008919.1	48866	repAci_large	79.2	False
NZ_CP008927.1	59372	IncFII	100.0	False
NZ_CP008930.1	187571	IncFII	100.0	False
NZ_CP008931.1	111693	IncFIB	100.0	False
NZ_CP008932.1	69947	IncFII	100.0	False
NZ_CP008933.1	304526	IncFII	61.4	False
NZ_CP008942.1	15074	repEF_conj	60.5	False
NZ_CP008945.1	48068	repPae_large	100.0	False
NZ_CP008954.1	92539	repPae_large	100.0	False
NZ_CP008958.1	92076	IncFII	100.0	False
NZ_CP008987.1	33703	repPae_large	62.1	False
NZ_CP008988.1	64920	repPae_small	56.3	False
NZ_CP008990.1	33703	repPae_large	62.1	False
NZ_CP008991.1	64920	repPae_small	56.3	False
NZ_CP008993.1	28776	repPae_large	62.3	False
NZ_CP008994.1	64920	repPae_small	56.3	False
NZ_CP008996.1	33703	repPae_large	62.1	False
NZ_CP008997.1	63721	repPae_small	56.2	False
NZ_CP008999.1	33703	repPae_large	62.1	False
NZ_CP009000.1	63721	repPae_small	56.2	False
NZ_CP009002.1	33702	repPae_large	62.1	False
NZ_CP009003.1	63721	repPae_small	56.2	False
NZ_CP009005.1	26933	repPae_large	62.4	False
NZ_CP009006.1	64920	repPae_small	56.3	False
NZ_CP009008.1	33695	repPae_large	62.0	False
NZ_CP009009.1	64912	repPae_small	56.4	False
NZ_CP009011.1	33695	repPae_large	62.0	False
NZ_CP009012.1	64912	repPae_small	56.4	False
NZ_CP009014.1	33703	repPae_large	62.1	False
NZ_CP009015.1	64919	repPae_small	56.2	False
NZ_CP009017.1	33703	repPae_large	62.1	False
NZ_CP009018.1	64920	repPae_small	56.2	False
NZ_CP009020.1	26933	repPae_large	62.4	False
NZ_CP009021.1	64920	repPae_small	56.3	False
NZ_CP009023.1	26933	repPae_large	62.4	False
NZ_CP009024.1	64920	repPae_small	56.3	False
NZ_CP009026.1	28753	repPae_large	62.2	False
NZ_CP009027.1	64920	repPae_small	56.3	False
NZ_CP009029.1	18869	repPae_large	63.8	False
NZ_CP009030.1	58317	repPae_small	59.7	False
NZ_CP009032.1	18869	repPae_large	63.8	False
NZ_CP009033.1	58317	repPae_small	59.7	False
NZ_CP009035.1	18869	repPae_large	63.8	False
NZ_CP009036.1	58317	repPae_small	59.7	False
NZ_CP009038.1	18869	repPae_large	63.8	False
NZ_CP009039.1	58317	repPae_small	59.7	False
NZ_CP009044.1	70030	repAci_large	100.0	False
NZ_CP009047.1	37688	repSA_large	100.0	False
NZ_CP009051.1	97258	IncX1	43.5	False
NZ_CP009052.1	83860	IncFII	48.8	False
NZ_CP009053.1	78111	IncFII	100.0	False
NZ_CP009055.1	37571	repEF_res	42.0	False
NZ_CP009073.1	48488	IncX1	60.2	False
NZ_CP009074.1	24185	IncX1	100.0	False
NZ_CP009103.1	38457	IncX1	100.0	False
NZ_CP009105.1	168318	IncI1	40.2	False
NZ_CP009107.1	161447	IncFII	81.3	False
NZ_CP009109.1	6935	repEF_conj	40.2	False
NZ_CP009112.1	885383	repPae_large	56.2	False
NZ_CP009113.1	64499	repPae_large	78.3	False
NZ_CP009115.1	118061	IncFII	100.0	False
NZ_CP009116.1	94760	IncX1	60.1	False
NZ_CP009118.1	26565	repSA_large	60.4	False
NZ_CP009119.1	53970	repSA_large	79.1	False
NZ_CP009121.1	2743	repSA_small	79.7	False
NZ_CP009123.1	208588	repPae_large	57.9	False
NZ_CP009126.1	32444	IncFII	100.0	False
NZ_CP009130.1	3364	repEF_conj	100.0	False
NZ_CP009145.1	1466845	repPae_large	55.1	False
NZ_CP009146.1	1617037	repPae_large	61.2	False
NZ_CP009154.1	47098	repPae_large	59.6	False
NZ_CP009155.1	271168	repPae_large	79.8	False
NZ_CP009167.1	108501	IncFII	100.0	False
NZ_CP009168.1	94959	IncX1	52.5	False
NZ_CP009169.1	4671	IncX1	39.2	True
NZ_CP009213.1	26561	repSA_large	80.1	False
NZ_CP009214.1	55230	repSA_large	79.5	False
NZ_CP009216.1	48288	repPae_large	60.1	False
NZ_CP009221.1	31005	IncAC2	59.6	False
NZ_CP009222.1	30739	repPae_large	100.0	False
NZ_CP009229.1	3649	repEF_conj	80.5	False
NZ_CP009231.1	155456	IncFII	100.0	False
NZ_CP009232.1	172280	IncFII	100.0	False
NZ_CP009233.1	154789	IncFII	100.0	False
NZ_CP009250.1	12274	ColRNAI	40.7	False
NZ_CP009252.1	53466	repPae_large	100.0	False
NZ_CP009254.1	7639	repSA_large	100.0	False
NZ_CP009255.1	3048	repSA_large	80.1	False
NZ_CP009260.1	5845	repEF_res	100.0	False
NZ_CP009263.1	5719	repEF_conj	40.1	False
NZ_CP009266.1	380781	IncFII	20.6	True
NZ_CP009275.1	162706	IncFII	100.0	False
NZ_CP009276.1	54715	IncFII	100.0	False
NZ_CP009289.1	15151	IncFII	59.6	False
NZ_CP009292.1	756828	repPae_large	52.1	False
NZ_CP009293.1	335704	repPae_large	57.1	False
NZ_CP009294.1	188477	repPae_large	54.4	False
NZ_CP009295.1	134722	repPae_large	54.1	False
NZ_CP009296.1	62341	repPae_small	78.7	False
NZ_CP009299.1	210673	repEF_res	57.4	False
NZ_CP009314.1	94807	repEF_conj	80.5	False
NZ_CP009316.1	181760	repSA_large	100.0	False
NZ_CP009317.1	179680	repSA_large	100.0	False
NZ_CP009319.1	26710	repPae_small	56.3	False
NZ_CP009320.1	63573	repPae_large	63.7	False
NZ_CP009321.1	213090	repPae_large	59.8	False
NZ_CP009324.1	181754	repSA_large	100.0	False
NZ_CP009326.1	94892	repEF_conj	62.9	False
NZ_CP009327.1	181765	repSA_large	76.4	False
NZ_CP009329.1	94803	repEF_conj	80.5	False
NZ_CP009330.1	181460	repSA_large	76.5	False
NZ_CP009332.1	82340	repEF_res	40.5	False
NZ_CP009333.1	69773	repEF_conj	58.8	False
NZ_CP009334.1	349601	repSA_large	47.0	False
NZ_CP009336.1	358965	repSA_large	100.0	False
NZ_CP009339.1	94797	repEF_conj	80.5	False
NZ_CP009340.1	181369	repSA_large	100.0	False
NZ_CP009342.1	3936	repSA_small	100.0	False
NZ_CP009344.1	6824	repEF_conj	100.0	False
NZ_CP009345.1	7697	repEF_conj	100.0	False
NZ_CP009346.1	14961	repEF_res	60.0	False
NZ_CP009347.1	235425	repEF_res	77.5	False
NZ_CP009348.1	349602	repSA_large	100.0	False
NZ_CP009349.1	359439	repSA_large	100.0	False
NZ_CP009350.1	107443	repEF_res	77.1	False
NZ_CP009352.1	3978	repEF_res	40.2	False
NZ_CP009356.1	251408	IncN	39.3	True
NZ_CP009357.1	122808	IncFII	61.7	False
NZ_CP009358.1	57076	repAci_large	100.0	False
NZ_CP009359.1	47973	repAci_large	100.0	False
NZ_CP009362.1	27491	repSA_large	100.0	False
NZ_CP009366.1	66663	IncFII	100.0	False
NZ_CP009405.2	78493	repPae_large	100.0	False
NZ_CP009406.2	18892	repPae_small	59.8	False
NZ_CP009410.1	132146	IncA	81.3	False
NZ_CP009411.1	166496	IncAC2	37.4	True
NZ_CP009412.1	103586	IncC	81.0	False
NZ_CP009413.1	175517	IncAC2	88.3	False
NZ_CP009414.1	164924	IncAC2	40.1	False
NZ_CP009424.1	3125	repSA_small	100.0	False
NZ_CP009425.1	27068	repSA_large	100.0	False
NZ_CP009430.1	422455	repPae_large	62.9	False
NZ_CP009431.1	151240	repPae_small	63.3	False
NZ_CP009432.1	144522	repPae_large	73.2	False
NZ_CP009433.1	196020	repPae_large	85.6	False
NZ_CP009437.1	3936	repSA_small	100.0	False
NZ_CP009439.1	170574	repPae_large	100.0	False
NZ_CP009441.1	4016	repSA_large	100.0	False
NZ_CP009443.1	4876	repAci_large	59.8	False
NZ_CP009445.1	2402	repEF_conj	100.0	False
NZ_CP009446.1	8805	repSA_small	82.5	False
NZ_CP009453.1	243437	repPae_large	60.1	False
NZ_CP009457.1	101782	IncFII	100.0	False
NZ_CP009462.1	94884	repEF_conj	80.5	False
NZ_CP009463.1	180693	repSA_large	100.0	False
NZ_CP009465.1	43621	IncX1	60.9	False
NZ_CP009466.1	113105	IncFII	100.0	False
NZ_CP009475.1	94721	repEF_conj	80.5	False
NZ_CP009489.1	9610	IncFII	39.4	True
NZ_CP009490.1	96196	IncFIB	80.5	False
NZ_CP009491.1	70288	IncFII	100.0	False
NZ_CP009519.1	58133	repEF_res	57.7	False
NZ_CP009523.1	54381	repEF_res	56.8	False
NZ_CP009525.1	32371	repEF_res	58.1	False
NZ_CP009527.1	41698	IncX1	58.5	False
NZ_CP009529.1	39586	repEF_res	80.1	False
NZ_CP009532.1	6396	repAci_large	100.0	False
NZ_CP009540.1	181624	repSA_large	100.0	False
NZ_CP009542.1	94807	repEF_conj	62.9	False
NZ_CP009543.1	181707	repSA_large	76.6	False
NZ_CP009547.1	305110	repPae_large	84.2	False
NZ_CP009558.1	56577	repSA_large	83.3	False
NZ_CP009560.1	158195	IncA	41.5	False
NZ_CP009562.1	120346	IncA	66.9	False
NZ_CP009563.1	80098	IncA	67.8	False
NZ_CP009564.1	120340	IncA	66.8	False
NZ_CP009566.1	94725	IncI1	84.7	False
NZ_CP009567.1	158521	IncAC2	48.6	False
NZ_CP009568.1	3605	IncX1	80.2	False
NZ_CP009570.2	85837	IncFII	59.3	False
NZ_CP009572.1	163311	repPae_large	79.8	False
NZ_CP009573.1	39492	repPae_large	79.7	False
NZ_CP009584.1	5706	repEF_conj	60.9	False
NZ_CP009593.1	7300	repEF_res	40.4	False
NZ_CP009594.1	51531	repEF_res	61.3	False
NZ_CP009595.1	312478	repSA_large	100.0	False
NZ_CP009597.1	181710	repSA_large	76.6	False
NZ_CP009599.1	55939	repEF_res	79.5	False
NZ_CP009603.1	51512	repEF_res	61.3	False
NZ_CP009604.1	7300	repEF_res	60.1	False
NZ_CP009606.1	312478	repSA_large	100.0	False
NZ_CP009619.1	380714	repAci_large	100.0	False
NZ_CP009620.1	319400	IncAC2	57.3	False
NZ_CP009624.2	28987	repSA_large	100.0	False
NZ_CP009629.1	102620	repPae_large	69.9	False
NZ_CP009634.1	4898	repEF_conj	58.9	False
NZ_CP009635.1	9797	repSA_large	55.1	False
NZ_CP009636.1	238933	repSA_large	100.0	False
NZ_CP009637.1	42470	repEF_conj	61.0	False
NZ_CP009638.1	61862	repEF_conj	60.5	False
NZ_CP009639.1	281957	repSA_large	100.0	False
NZ_CP009640.1	85879	repSA_large	60.7	False
NZ_CP009645.1	4920	repEF_conj	100.0	False
NZ_CP009646.1	4602	repEF_conj	100.0	False
NZ_CP009647.1	11902	repSA_large	59.2	False
NZ_CP009648.1	11903	repSA_large	60.8	False
NZ_CP009649.1	140953	repEF_res	40.6	False
NZ_CP009650.1	273588	repEF_conj	79.9	False
NZ_CP009655.1	6175	repSA_large	100.0	False
NZ_CP009680.1	8438	repEF_conj	41.2	False
NZ_CP009683.1	34471	repSA_large	100.0	False
NZ_CP009688.1	5719	repSA_large	100.0	False
NZ_CP009689.1	9935	repEF_conj	41.1	False
NZ_CP009690.1	10361	repSA_large	57.2	False
NZ_CP009691.1	360889	repEF_res	77.0	False
NZ_CP009695.1	94740	repEF_conj	62.8	False
NZ_CP009696.1	181920	repSA_large	100.0	False
NZ_CP009698.1	94767	repEF_conj	80.5	False
NZ_CP009699.1	181892	repSA_large	100.0	False
NZ_CP009701.1	9608	IncFII	58.6	False
NZ_CP009702.1	99285	IncFIB	82.8	False
NZ_CP009703.1	68549	IncFII	100.0	False
NZ_CP009710.1	26933	IncX1	59.9	False
NZ_CP009711.1	68525	IncFII	100.0	False
NZ_CP009713.1	71507	IncFII	100.0	False
NZ_CP009714.1	136983	IncFII	79.8	False
NZ_CP009717.1	7243	repEF_conj	61.0	False
NZ_CP009718.1	56203	repEF_res	78.9	False
NZ_CP009719.1	14648	repSA_large	100.0	False
NZ_CP009721.1	70305	IncFII	100.0	False
NZ_CP009722.1	96210	IncFIB	80.7	False
NZ_CP009724.1	9364	IncX1	39.5	True
NZ_CP009758.1	68394	IncFII	100.0	False
NZ_CP009767.1	101428	IncX1	100.0	False
NZ_CP009772.1	9294	ColE	99.2	False
NZ_CP009773.1	75618	IncFII	100.0	False
NZ_CP009774.1	36109	IncFII	78.9	False
NZ_CP009776.1	115320	IncFII	100.0	False
NZ_CP009777.1	212192	IncFII	100.0	False
NZ_CP009778.1	15271	ColE	99.1	False
NZ_CP009779.1	69812	IncFII	100.0	False
NZ_CP009782.1	8150	IncX1	78.0	False
NZ_CP009783.1	70305	IncFII	100.0	False
NZ_CP009784.1	96921	IncFIB	80.5	False
NZ_CP009791.1	51156	IncX1	80.0	False
NZ_CP009797.1	43581	repPae_large	82.6	False
NZ_CP009803.1	142804	repPae_large	100.0	False
NZ_CP009804.1	24272	repPae_large	100.0	False
NZ_CP009824.1	27268	IncFII	40.0	True
NZ_CP009825.1	51180	IncX1	79.9	False
NZ_CP009827.1	39580	IncX1	78.6	False
NZ_CP009837.1	69701	IncFII	100.0	False
NZ_CP009839.1	9612	IncFII	39.4	True
NZ_CP009841.1	95328	IncFIB	80.5	False
NZ_CP009842.1	70305	IncFII	100.0	False
NZ_CP009843.1	53435	IncFIB	86.6	False
NZ_CP009849.1	64049	IncFIB	60.5	False
NZ_CP009860.1	121385	IncFII	100.0	False
NZ_CP009861.1	47560	IncX1	60.4	False
NZ_CP009862.1	80186	IncN	100.0	False
NZ_CP009864.1	62589	IncN	100.0	False
NZ_CP009865.1	159360	IncFII	80.3	False
NZ_CP009873.1	13841	ColRNAI	100.0	False
NZ_CP009874.1	50051	IncN	100.0	False
NZ_CP009875.1	113639	IncFII	100.0	False
NZ_CP009877.1	15100	ColE	77.2	False
NZ_CP009878.1	51622	IncFII	100.0	False
NZ_CP009879.1	178563	IncFII	100.0	False
NZ_CP009886.1	64251	IncFII	42.9	False
NZ_CP009900.1	94747	repEF_conj	80.5	False
NZ_CP009901.1	184436	repSA_large	76.4	False
NZ_CP009903.1	9609	IncFII	58.5	False
NZ_CP009904.1	96473	IncFIB	80.9	False
NZ_CP009905.1	70290	IncFII	100.0	False
NZ_CP009908.1	10600	repEF_conj	100.0	False
NZ_CP009915.1	11065	repEF_res	60.2	False
NZ_CP009916.1	3767	repEF_res	59.3	False
NZ_CP009917.1	2048	repEF_conj	78.9	False
NZ_CP009918.1	10610	repEF_conj	40.7	False
NZ_CP009919.1	74772	repEF_res	60.0	False
NZ_CP009921.1	301264	repEF_res	78.2	False
NZ_CP009924.1	7500	repEF_res	60.4	False
NZ_CP009926.1	7500	repEF_res	60.4	False
NZ_CP009934.1	95352	IncFII	86.4	False
NZ_CP009936.1	9282	IncX1	39.6	True
NZ_CP009937.1	68190	IncFII	100.0	False
NZ_CP009963.1	41440	IncX1	100.0	False
NZ_CP009965.1	4983	repSA_large	79.1	False
NZ_CP009966.1	53501	repSA_large	100.0	False
NZ_CP009967.1	465970	repEF_conj	58.1	False
NZ_CP009969.1	9146	repSA_large	100.0	False
NZ_CP009970.1	7863	repEF_conj	42.8	False
NZ_CP009971.1	96210	IncFII	80.8	False
NZ_CP009972.1	70305	IncFII	100.0	False
NZ_CP009975.1	583900	repPae_large	100.0	False
NZ_CP009979.1	94831	repEF_conj	62.9	False
NZ_CP009980.1	181674	repSA_large	100.0	False
NZ_CP009988.1	9610	IncFII	58.5	False
NZ_CP009989.1	99286	IncFIB	80.7	False
NZ_CP009990.1	68552	IncFII	100.0	False
NZ_CP010015.1	83186	repEF_res	76.9	False
NZ_CP010016.1	326388	repPae_large	85.4	False
NZ_CP010020.1	9606	IncFII	58.6	False
NZ_CP010021.1	106992	IncFIB	81.8	False
NZ_CP010022.1	70169	IncFII	100.0	False
NZ_CP010024.1	437218	repPae_large	78.3	False
NZ_CP010055.1	185052	repPae_large	40.3	False
NZ_CP010056.1	169180	IncN	59.5	False
NZ_CP010057.1	131151	repPae_small	81.2	False
NZ_CP010068.1	12763	IncX1	81.2	False
NZ_CP010069.1	74956	IncFII	100.0	False
NZ_CP010073.1	48872	repSA_large	60.7	False
NZ_CP010074.1	36604	repSA_small	54.2	False
NZ_CP010087.1	76848	repSA_large	58.5	False
NZ_CP010090.1	426282	repSA_large	76.7	False
NZ_CP010091.1	267359	repEF_conj	59.1	False
NZ_CP010092.1	126898	repSA_large	77.5	False
NZ_CP010093.1	71373	repEF_conj	41.0	False
NZ_CP010094.1	55460	repEF_res	77.6	False
NZ_CP010095.1	46979	repSA_large	58.5	False
NZ_CP010096.1	14749	repEF_conj	59.8	False
NZ_CP010097.1	12866	repEF_res	41.3	False
NZ_CP010098.1	10656	repEF_res	60.1	False
NZ_CP010099.1	8423	repSA_large	59.8	False
NZ_CP010104.1	41959	repSA_large	100.0	False
NZ_CP010107.1	7042	repSA_large	78.4	False
NZ_CP010108.1	49838	repEF_res	41.3	False
NZ_CP010109.1	71771	repEF_res	79.4	False
NZ_CP010110.1	71646	repSA_large	100.0	False
NZ_CP010111.1	253580	repSA_large	80.3	False
NZ_CP010112.1	314883	repSA_large	79.1	False
NZ_CP010118.1	8401	IncFII	100.0	False
NZ_CP010120.1	63684	IncFII	100.0	False
NZ_CP010123.1	214445	IncFIB	34.8	True
NZ_CP010124.1	86032	IncFII	100.0	False
NZ_CP010126.1	143617	IncFII	100.0	False
NZ_CP010127.1	42655	IncX1	100.0	False
NZ_CP010128.1	7982	ColE	52.5	False
NZ_CP010130.1	93062	IncI1	76.9	False
NZ_CP010131.1	56460	IncN	59.5	False
NZ_CP010135.1	91607	IncFII	79.5	False
NZ_CP010136.1	55203	IncFII	80.8	False
NZ_CP010138.1	83922	IncN	41.1	False
NZ_CP010139.1	27342	IncFII	61.2	False
NZ_CP010141.1	174041	IncX1	40.1	False
NZ_CP010142.1	90974	IncI1	61.4	False
