source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	s_start	s_end	evalue	bitscore	plasmid_length
RefSeq_NZ_CP084784.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	73116	73936	842	22	0.0	1477.0	195396
RefSeq_NZ_CP084784.1	IncFII	Gram-negative	IS26	100.0	737	859	0.858	75162	75898	106	842	0.0	1330.0	195396
RefSeq_NZ_CP084790.1	IncFII	Gram-negative	IS1	80.511	4074	5747	0.709	64928	68956	928	4942	0.0	3745.0	205084
RefSeq_NZ_CP084808.1	IncFII	Gram-negative	IS1	80.549	3496	5747	0.608	52776	56226	1470	4942	0.0	3202.0	144916
RefSeq_NZ_CP084808.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	31708	32527	841	22	0.0	1480.0	144916
RefSeq_NZ_CP084808.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	15972	16791	22	841	0.0	1475.0	144916
RefSeq_NZ_CP084819.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	6442	7263	20	841	0.0	1483.0	108548
RefSeq_NZ_CP084819.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	3795	4615	841	21	0.0	1481.0	108548
RefSeq_NZ_CP084819.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16117	16936	841	22	0.0	1480.0	108548
RefSeq_NZ_CP084846.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	25589	26408	841	22	0.0	1480.0	101892
RefSeq_NZ_CP084861.1	IncFII	Gram-negative	IS26	99.758	825	859	0.96	71843	72667	18	841	0.0	1476.0	226445
RefSeq_NZ_CP084861.1	IncFII	Gram-negative	IS26	99.757	823	859	0.958	30760	31582	22	844	0.0	1476.0	226445
RefSeq_NZ_CP084877.1	IncFII	Gram-negative	IS26	99.639	831	859	0.967	47982	48812	841	13	0.0	1483.0	163751
RefSeq_NZ_CP085034.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	103356	104175	841	22	0.0	1480.0	187807
RefSeq_NZ_CP085034.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	95461	96280	22	841	0.0	1480.0	187807
RefSeq_NZ_CP085034.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	62626	63446	842	22	0.0	1477.0	187807
RefSeq_NZ_CP085034.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	82420	83239	22	841	0.0	1475.0	187807
RefSeq_NZ_CP085034.1	IncFII	Gram-negative	IS26	100.0	610	859	0.71	99220	99829	631	22	0.0	1101.0	187807
RefSeq_NZ_CP085064.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	45660	46480	21	841	0.0	1481.0	133958
RefSeq_NZ_CP085064.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	41361	42180	22	841	0.0	1480.0	133958
RefSeq_NZ_CP085064.1	IncFII	Gram-negative	IS26	99.757	824	859	0.959	30811	31634	841	18	0.0	1478.0	133958
RefSeq_NZ_CP085064.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	18104	18924	22	842	0.0	1477.0	133958
RefSeq_NZ_CP085064.1	IncFII	Gram-negative	IS903	91.391	302	550	0.549	87473	87774	302	1	1.76e-119	428.0	133958
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	55138	55957	22	841	0.0	1480.0	146039
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	50250	51070	842	22	0.0	1477.0	146039
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS26	99.636	825	859	0.96	30810	31634	842	18	0.0	1475.0	146039
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	41361	42180	22	841	0.0	1475.0	146039
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS26	99.756	820	859	0.955	18104	18923	22	841	0.0	1471.0	146039
RefSeq_NZ_CP085070.1	IncFII	Gram-negative	IS903	91.391	302	550	0.549	99554	99855	302	1	1.92e-119	428.0	146039
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	48932	49752	21	841	0.0	1481.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	57547	58367	842	22	0.0	1481.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	19781	20601	842	22	0.0	1481.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	69860	70679	22	841	0.0	1480.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	54426	55245	841	22	0.0	1480.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	38169	38988	841	22	0.0	1480.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	36086	36905	841	22	0.0	1480.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	46944	47763	22	841	0.0	1475.0	151942
RefSeq_NZ_CP085104.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	52193	53012	22	841	0.0	1475.0	151942
RefSeq_NZ_CP085186.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	4393	5212	841	22	0.0	1480.0	49706
RefSeq_NZ_CP085186.1	IncFII	Gram-negative	IS26	99.756	821	859	0.956	11436	12256	841	21	0.0	1472.0	49706
RefSeq_NZ_CP085186.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	33908	34456	1	550	1.03e-161	568.0	49706
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS10	99.749	2784	4029	0.691	5068	7851	806	3589	0.0	4990.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	43431	44252	842	21	0.0	1483.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	13575	14398	845	22	0.0	1482.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	33269	34089	22	842	0.0	1481.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	24317	25137	842	22	0.0	1481.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	38225	39044	22	841	0.0	1480.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	99.756	820	859	0.955	7852	8671	22	841	0.0	1471.0	93120
RefSeq_NZ_CP085190.1	IncFII	Gram-negative	IS26	99.756	820	859	0.955	26896	27715	22	841	0.0	1471.0	93120
RefSeq_NZ_CP085198.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	11857	12677	842	22	0.0	1481.0	183890
RefSeq_NZ_CP085204.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	55953	56772	841	22	0.0	1480.0	58626
RefSeq_NZ_CP085731.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	20917	21736	22	841	0.0	1480.0	170174
RefSeq_NZ_CP085731.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	14632	15451	841	22	0.0	1480.0	170174
RefSeq_NZ_CP085731.1	IncFII	Gram-negative	IS26	100.0	780	859	0.908	12812	13591	801	22	0.0	1407.0	170174
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	149828	151483	1	1656	0.0	2987.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	10662	11481	22	841	0.0	1480.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	59050	59869	22	841	0.0	1480.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	140258	141077	22	841	0.0	1480.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	2163	2982	841	22	0.0	1480.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	99.878	822	859	0.957	158515	159336	21	841	0.0	1475.0	159360
RefSeq_NZ_CP085746.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	155046	155866	22	841	0.0	1473.0	159360
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	166721	167541	841	21	0.0	1481.0	171616
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	60303	61123	841	21	0.0	1481.0	171616
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	72222	73041	22	841	0.0	1480.0	171616
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	63723	64542	841	22	0.0	1480.0	171616
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	120611	121430	22	841	0.0	1480.0	171616
RefSeq_NZ_CP085763.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	57296	58116	22	841	0.0	1473.0	171616
RefSeq_NZ_CP085771.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	69150	69970	22	842	0.0	1477.0	130196
RefSeq_NZ_CP085771.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	67645	68464	841	22	0.0	1475.0	130196
RefSeq_NZ_CP085892.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	791	1612	20	841	0.0	1483.0	87106
RefSeq_NZ_CP085892.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	15530	16353	845	22	0.0	1482.0	87106
RefSeq_NZ_CP085892.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	3012	3831	22	841	0.0	1480.0	87106
RefSeq_NZ_CP085892.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	6556	7375	22	841	0.0	1480.0	87106
RefSeq_NZ_CP086202.1	IncFII	Gram-negative	IS1	80.53	4078	5747	0.71	99485	103517	4942	925	0.0	3748.0	125002
RefSeq_NZ_CP086406.1	IncFII	Gram-negative	IS30	100.0	694	1221	0.568	21971	22664	694	1	0.0	1252.0	85263
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	138921	140576	1	1656	0.0	2987.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	169548	170368	841	21	0.0	1481.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	129649	130469	22	842	0.0	1481.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	172968	173787	841	22	0.0	1480.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152242	153061	22	841	0.0	1480.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	166542	167361	22	841	0.0	1480.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	181259	182078	841	22	0.0	1475.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	124948	125767	22	841	0.0	1475.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	175849	176668	22	841	0.0	1475.0	246787
RefSeq_NZ_CP086456.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	144722	145514	49	841	0.0	1426.0	246787
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	139223	140878	1	1656	0.0	2987.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	169850	170670	841	21	0.0	1481.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	129951	130771	22	842	0.0	1481.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	173270	174089	841	22	0.0	1480.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152544	153363	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	166844	167663	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	181561	182380	841	22	0.0	1475.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	125250	126069	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	176151	176970	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086459.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	145024	145816	49	841	0.0	1426.0	247089
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	138921	140576	1	1656	0.0	2987.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	169548	170368	841	21	0.0	1481.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	129649	130469	22	842	0.0	1481.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	172968	173787	841	22	0.0	1480.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152242	153061	22	841	0.0	1480.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	166542	167361	22	841	0.0	1480.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	181259	182078	841	22	0.0	1475.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	124948	125767	22	841	0.0	1475.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	175849	176668	22	841	0.0	1475.0	246787
RefSeq_NZ_CP086462.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	144722	145514	49	841	0.0	1426.0	246787
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	139223	140878	1	1656	0.0	2987.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	169850	170670	841	21	0.0	1481.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	129951	130771	22	842	0.0	1481.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	173270	174089	841	22	0.0	1480.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152544	153363	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	166844	167663	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	181561	182380	841	22	0.0	1475.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	125250	126069	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	176151	176970	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086465.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	145024	145816	49	841	0.0	1426.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	139223	140878	1	1656	0.0	2987.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	169850	170670	841	21	0.0	1481.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	129951	130771	22	842	0.0	1481.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	173270	174089	841	22	0.0	1480.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152544	153363	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	166844	167663	22	841	0.0	1480.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	181561	182380	841	22	0.0	1475.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	125250	126069	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	176151	176970	22	841	0.0	1475.0	247089
RefSeq_NZ_CP086468.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	145024	145816	49	841	0.0	1426.0	247089
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	119939	121594	1656	1	0.0	2987.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	109833	110653	21	841	0.0	1481.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	130345	131164	841	22	0.0	1480.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	106414	107233	22	841	0.0	1480.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	116207	117026	841	22	0.0	1480.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	112840	113659	841	22	0.0	1480.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	138981	139800	22	841	0.0	1480.0	230544
RefSeq_NZ_CP086725.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	153049	153868	22	841	0.0	1480.0	230544
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	56489	61287	5747	950	0.0	8620.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	54540	55360	842	22	0.0	1481.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	127744	128566	841	19	0.0	1480.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	11041	11860	22	841	0.0	1480.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	39232	40051	22	841	0.0	1480.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	9237	10056	841	22	0.0	1480.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	4393	5212	841	22	0.0	1480.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	15668	16488	841	21	0.0	1468.0	133114
RefSeq_NZ_CP087144.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	38095	38643	1	550	2.77e-161	568.0	133114
RefSeq_NZ_CP087145.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	10876	11697	841	20	0.0	1483.0	99065
RefSeq_NZ_CP087145.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	8653	9476	845	22	0.0	1482.0	99065
RefSeq_NZ_CP087145.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	95200	96019	22	841	0.0	1480.0	99065
RefSeq_NZ_CP087145.1	IncFII	Gram-negative	IS26	100.0	498	859	0.58	1	498	344	841	0.0	899.0	99065
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	56504	61302	5747	950	0.0	8620.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	54555	55375	842	22	0.0	1481.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	127759	128581	841	19	0.0	1480.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	11041	11860	22	841	0.0	1480.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	39232	40051	22	841	0.0	1480.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	9237	10056	841	22	0.0	1480.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	4393	5212	841	22	0.0	1480.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	15668	16488	841	21	0.0	1468.0	133129
RefSeq_NZ_CP087148.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	38095	38643	1	550	2.77e-161	568.0	133129
RefSeq_NZ_CP087149.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	8822	9643	841	20	0.0	1483.0	87095
RefSeq_NZ_CP087149.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	6599	7422	845	22	0.0	1482.0	87095
RefSeq_NZ_CP087149.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	81176	81995	22	841	0.0	1480.0	87095
RefSeq_NZ_CP087149.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	84720	85539	22	841	0.0	1480.0	87095
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	56504	61302	5747	950	0.0	8620.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	54555	55375	842	22	0.0	1481.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	127759	128581	841	19	0.0	1480.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	11041	11860	22	841	0.0	1480.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	39232	40051	22	841	0.0	1480.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	9237	10056	841	22	0.0	1480.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	4393	5212	841	22	0.0	1480.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	15668	16488	841	21	0.0	1468.0	133129
RefSeq_NZ_CP087153.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	38095	38643	1	550	2.77e-161	568.0	133129
RefSeq_NZ_CP087154.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	81667	82488	20	841	0.0	1483.0	87095
RefSeq_NZ_CP087154.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	83888	84711	22	845	0.0	1482.0	87095
RefSeq_NZ_CP087154.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	9315	10134	841	22	0.0	1480.0	87095
RefSeq_NZ_CP087154.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	5771	6590	841	22	0.0	1480.0	87095
RefSeq_NZ_CP087273.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	78801	79623	842	20	0.0	1485.0	117755
RefSeq_NZ_CP087273.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	75012	75832	22	842	0.0	1468.0	117755
RefSeq_NZ_CP087273.1	IncFII	Gram-negative	IS26	99.514	823	859	0.958	73648	74470	19	841	0.0	1467.0	117755
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS10	99.749	2784	4029	0.691	71743	74526	806	3589	0.0	4990.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7443	8263	842	22	0.0	1481.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	2496	3316	842	22	0.0	1481.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16796	17615	22	841	0.0	1480.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	87813	88632	22	841	0.0	1480.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.756	821	859	0.956	91400	92220	841	21	0.0	1472.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	13817	14636	841	22	0.0	1466.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.513	821	859	0.956	19802	20619	841	21	0.0	1462.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.392	822	859	0.957	84500	85317	22	843	0.0	1460.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.512	820	859	0.955	82793	83609	841	22	0.0	1460.0	151915
RefSeq_NZ_CP087571.1	IncFII	Gram-negative	IS26	99.146	820	859	0.955	74527	75343	22	841	0.0	1446.0	151915
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	76710	77533	845	22	0.0	1482.0	210574
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	141863	142683	841	21	0.0	1481.0	210574
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	67891	68710	22	841	0.0	1480.0	210574
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	130719	131538	22	841	0.0	1480.0	210574
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	78933	79752	841	22	0.0	1480.0	210574
RefSeq_NZ_CP087607.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	80069	80888	841	22	0.0	1475.0	210574
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	79852	84650	5747	950	0.0	8620.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	73156	73977	843	22	0.0	1483.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	87735	88558	845	22	0.0	1482.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	163766	164588	841	19	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	89958	90780	841	19	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	11041	11860	22	841	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	13136	13955	22	841	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	77904	78723	841	22	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	112488	113307	22	841	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	9237	10056	841	22	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	4393	5212	841	22	0.0	1480.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	17763	18583	841	21	0.0	1468.0	169136
RefSeq_NZ_CP087608.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	40241	40789	1	550	3.52e-161	568.0	169136
RefSeq_NZ_CP087613.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	12900	17698	950	5747	0.0	8620.0	106447
