plasmid_id	inc_type_x	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	n_amr_genes	n_vir_genes	n_stress_genes	n_total_hits	amr_genes	vir_genes	stress_genes	amr_classes	amr_subclasses
RefSeq_NZ_CP076057.1	IncFII	120656	1.1.2.4.7.10	1	1	2	4	7	10	6	0	1	7	aadA5; blaTEM-1; dfrA17; mph(A); mrx(A); sul1	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP076107.1	IncFII	241766	1.1.2.4.7.23	1	1	2	4	7	23	8	0	21	29	blaCTX-M-14; blaKPC-2; blaLAP-2; dfrA1; qnrS1; sul1; tet(A); tet(D)	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; qacEdelta1; silB; silC; silE; silF; silP; silR; silS	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP076108.1	IncFII	153275	1.1.2.4.7.1639	1	1	2	4	7	1639	6	0	0	6	aac(6')-Ib-cr5; arr-3; blaCTX-M-24; blaKPC-2; floR; tet(A)	none	none	AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; RIFAMYCIN; TETRACYCLINE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CARBAPENEM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; RIFAMYCIN; TETRACYCLINE
RefSeq_NZ_CP076112.1	IncFII	153283	1.1.2.4.7.1639	1	1	2	4	7	1639	6	0	0	6	aac(6')-Ib-cr5; arr-3; blaCTX-M-24; blaKPC-2; floR; tet(A)	none	none	AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; RIFAMYCIN; TETRACYCLINE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CARBAPENEM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; RIFAMYCIN; TETRACYCLINE
RefSeq_NZ_CP076236.1	IncFII	94567	1.1.2.4.7.919	1	1	2	4	7	919	0	5	0	5	none	ehxA; espP; etpD; katP; toxB	none	none	none
RefSeq_NZ_CP076244.1	IncFII	94595	1.1.2.4.7.995	1	1	2	4	7	995	0	5	0	5	none	ehxA; espP; etpD; katP; toxB	none	none	none
RefSeq_NZ_CP076260.1	IncFII	89049	1.1.2.4.7.422	1	1	2	4	7	422	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP076269.1	IncFII	88268	1.1.2.4.7.426	1	1	2	4	7	426	0	1	0	1	none	traT	none	none	none
RefSeq_NZ_CP076273.1	IncFII	88425	1.1.2.4.7.422	1	1	2	4	7	422	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP076345.1	IncFII	101018	1.1.2.4.7.1053	1	1	2	4	7	1053	10	1	1	12	aadA5; aph(3'')-Ib; aph(6)-Id; blaCTX-M-27; dfrA17; mph(A); mrx(A); sul1; sul2; tet(A)	senB	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CEPHALOSPORIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP076454.1	IncFII	162330	1.1.2.4.7.568	1	1	2	4	7	568	0	11	0	11	none	iroB; iroC; iroD; iroN; iucA; iucB; iucC; iutA; peg-344; rmpA; rmpC	none	none	none
RefSeq_NZ_CP076455.1	IncFII	92566	1.1.2.4.7.1901	1	1	2	4	7	1901	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP076519.1	IncFII	247566	1.1.2.4.7.23	1	1	2	4	7	23	7	4	23	34	aadA1; aadA2; aph(3')-Ia; cmlA1; dfrA12; mef(B); sul3	iucA; iucB; iucC; iutA	arsA; arsB; arsC; arsD; arsR; merC; merP; merR; merT; pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; qacL; silA; silB; silC; silE; silP; silR; silS	AMINOGLYCOSIDE; MACROLIDE; PHENICOL; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN; CHLORAMPHENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP076529.1	IncFII	67321	1.1.2.4.7.1752	1	1	2	4	7	1752	6	0	0	6	aac(3)-IId; aph(3'')-Ib; aph(6)-Id; blaTEM-1; sul2; tet(B)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
RefSeq_NZ_CP076554.1	IncFII	123686	1.1.2.4.7.846	1	1	2	4	7	846	4	0	0	4	blaCTX-M-65; blaSHV-12; blaTEM-1; rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN
RefSeq_NZ_CP076694.1	IncFII	146805	1.1.2.4.7.1942	1	1	2	4	7	1942	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP076699.1	IncFII	102381	1.1.2.4.7.1943	1	1	2	4	7	1943	10	0	1	11	aac(6')-Ib-cr5; aadA5; blaCTX-M-15; blaOXA-1; catB3; dfrA17; mph(A); mrx(A); sul1; tet(A)	none	qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; MACROLIDE; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP077212.1	IncFII	199566	1.1.2.4.7.208	1	1	2	4	7	208	0	0	37	37	none	none	arsA; arsB; arsC; arsD; arsR; merD; merE; merF; merP; merR; merT; ncrA; ncrB; ncrC; ncrY; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silF; silP; silR; silS; terD; terW; terZ	none	none
RefSeq_NZ_CP077280.1	IncFII	151573	1.1.2.4.7.1643	1	1	2	4	7	1643	0	0	5	5	none	none	arsA; arsB; arsC; arsD; arsR	none	none
RefSeq_NZ_CP077408.1	IncFII	151584	1.1.2.4.7.1945	1	1	2	4	7	1945	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077412.1	IncFII	118412	1.1.2.4.7.1946	1	1	2	4	7	1946	0	0	13	13	none	none	clpK; hdeD-GI; hsp20; kefB-GI; ncrA; ncrB; ncrC; ncrY; psi-GI; shsP; trxLHR; yfdX1; yfdX2	none	none
RefSeq_NZ_CP077430.1	IncFII	78159	1.1.2.4.7.1948	1	1	2	4	7	1948	1	0	0	1	tet(X4)	none	none	TETRACYCLINE	TIGECYCLINE
RefSeq_NZ_CP077647.1	IncFII	138757	1.1.2.4.7.1949	1	1	2	4	7	1949	0	1	0	1	none	katP	none	none	none
RefSeq_NZ_CP077650.1	IncFII	138757	1.1.2.4.7.1949	1	1	2	4	7	1949	0	1	0	1	none	katP	none	none	none
RefSeq_NZ_CP077669.1	IncFII	94048	1.1.2.4.7.904	1	1	2	4	7	904	0	6	0	6	none	mltE; pefA; rcK; spvB; spvD; traT	none	none	none
RefSeq_NZ_CP077695.1	IncFII	26031	1.1.2.4.7.1928	1	1	2	4	7	1928	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077697.1	IncFII	94857	1.1.2.4.7.1236	1	1	2	4	7	1236	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077698.1	IncFII	26030	1.1.2.4.7.1929	1	1	2	4	7	1929	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077701.1	IncFII	26022	1.1.2.4.7.1929	1	1	2	4	7	1929	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077705.1	IncFII	67728	1.1.2.4.7.1196	1	1	2	4	7	1196	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077709.1	IncFII	26031	1.1.2.4.7.1929	1	1	2	4	7	1929	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP077761.1	IncFII	88418	1.1.2.4.7.897	1	1	2	4	7	897	0	4	0	4	none	mltE; spvB; spvD; traT	none	none	none
RefSeq_NZ_CP077776.1	IncFII	86980	1.1.2.4.7.1021	1	1	2	4	7	1021	6	0	0	6	blaLAP-2; catA2; dfrA14; qnrS1; sul2; tet(A)	none	none	BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP077777.1	IncFII	140828	1.1.2.4.7.846	1	1	2	4	7	846	4	0	4	8	blaCTX-M-65; blaKPC-2; blaSHV	none	merC; merP; merR; merT	BETA-LACTAM	BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_CP078123.1	IncFII	157394	1.1.2.4.7.1326	1	1	2	4	7	1326	5	0	4	9	blaKPC-2; blaSHV-12; blaTEM-1; fosA3; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; FOSFOMYCIN
RefSeq_NZ_CP078125.1	IncFII	95399	1.1.2.4.7.1047	1	1	2	4	7	1047	4	0	0	4	blaNDM-1; ble; dfrA14; qnrS1	none	none	BETA-LACTAM; BLEOMYCIN; QUINOLONE; TRIMETHOPRIM	BLEOMYCIN; CARBAPENEM; QUINOLONE; TRIMETHOPRIM
RefSeq_NZ_CP079116.1	IncFII	210997	1.1.2.4.7.1951	1	1	2	4	7	1951	13	0	2	15	aac(6')-Ib-cr5; aadA2; armA; blaCMY-4; blaOXA-1; blaTEM-1; catB3; dfrA12; mph(E); msr(E); qnrB1; sul1; tet(D)	none	merR; qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; MACROLIDE; MACROLIDE/STREPTOGRAMIN; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; ERYTHROMYCIN; GENTAMICIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP079121.1	IncFII	198536	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079132.1	IncFII	198536	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079140.1	IncFII	211813	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079147.1	IncFII	211813	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079152.1	IncFII	211813	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079157.1	IncFII	211813	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079165.1	IncFII	213013	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079173.1	IncFII	210501	1.1.2.4.7.1951	1	1	2	4	7	1951	12	0	2	14	aac(3)-IIe; aac(6')-Ib-cr5; aadA2; armA; blaCMY-4; blaOXA-1; catB3; dfrA12; mph(E); msr(E); qnrB1; sul1	none	merR; qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; MACROLIDE; MACROLIDE/STREPTOGRAMIN; PHENICOL; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN; CEPHALOSPORIN; CHLORAMPHENICOL; ERYTHROMYCIN; GENTAMICIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079174.1	IncFII	157028	1.1.2.4.7.25	1	1	2	4	7	25	4	0	1	5	blaDHA-1; dfrA1; qnrB4; sul1	none	qacE	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	CEPHALOSPORIN; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079180.1	IncFII	160795	1.1.2.4.7.23	1	1	2	4	7	23	9	0	0	9	aac(6')-Ib; arr-2; blaCTX-M; blaSHV-11; blaTEM-1; catA1; catB; qnrS1; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP079181.1	IncFII	71307	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079187.1	IncFII	160795	1.1.2.4.7.23	1	1	2	4	7	23	9	0	0	9	aac(6')-Ib; arr-2; blaCTX-M; blaSHV-11; blaTEM-1; catA1; catB; qnrS1; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP079188.1	IncFII	71264	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079600.1	IncFII	213013	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079607.1	IncFII	120325	1.1.2.4.7.23	1	1	2	4	7	23	6	0	0	6	aac(6')-Ib; arr-2; blaSHV-12; catA1; catB; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; RIFAMYCIN	AMINOGLYCOSIDE; CEFIDEROCOL/CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; RIFAMYCIN
RefSeq_NZ_CP079609.1	IncFII	71307	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079619.1	IncFII	157028	1.1.2.4.7.25	1	1	2	4	7	25	4	0	1	5	blaDHA-1; dfrA1; qnrB4; sul1	none	qacE	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	CEPHALOSPORIN; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079625.1	IncFII	211805	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079630.1	IncFII	211805	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079637.1	IncFII	127803	1.1.2.4.7.23	1	1	2	4	7	23	8	0	0	8	aac(6')-Ib; arr-2; blaCTX-M; blaTEM-1; catA1; catB; qnrS1; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP079638.1	IncFII	73277	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079643.1	IncFII	127803	1.1.2.4.7.23	1	1	2	4	7	23	8	0	0	8	aac(6')-Ib; arr-2; blaCTX-M; blaTEM-1; catA1; catB; qnrS1; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; RIFAMYCIN
RefSeq_NZ_CP079644.1	IncFII	73277	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079646.1	IncFII	150711	1.1.2.4.7.1951	1	1	2	4	7	1951	1	0	0	1	blaCMY-4	none	none	BETA-LACTAM	CEPHALOSPORIN
RefSeq_NZ_CP079657.1	IncFII	157028	1.1.2.4.7.25	1	1	2	4	7	25	4	0	1	5	blaDHA-1; dfrA1; qnrB4; sul1	none	qacE	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	CEPHALOSPORIN; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079658.1	IncFII	29628	1.1.2.4.7.1952	1	1	2	4	7	1952	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP079670.1	IncFII	211813	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079674.1	IncFII	213013	1.1.2.4.7.23	1	1	2	4	7	23	1	0	22	23	catA1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	PHENICOL	CHLORAMPHENICOL
RefSeq_NZ_CP079684.1	IncFII	120317	1.1.2.4.7.23	1	1	2	4	7	23	7	0	0	7	aac(6')-Ib; arr-2; blaSHV; catA1; catB; rmtF1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; RIFAMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CHLORAMPHENICOL; GENTAMICIN; RIFAMYCIN
RefSeq_NZ_CP079685.1	IncFII	71306	1.1.2.4.7.1488	1	1	2	4	7	1488	6	5	1	12	aadA2; dfrA12; erm(B); mph(A); mrx(A); sul1	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079694.1	IncFII	55146	1.1.2.4.7.1953	1	1	2	4	7	1953	7	0	0	7	aac(3)-IIe; aac(6')-Ib-cr5; blaOXA-1; blaTEM-1; catB3; qnrB1; tet(D)	none	none	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; QUINOLONE; TETRACYCLINE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; TETRACYCLINE
RefSeq_NZ_CP079727.1	IncFII	133750	1.1.2.4.7.283	1	1	2	4	7	283	7	0	0	7	aph(3'')-Ib; aph(6)-Id; blaCTX-M-15; blaTEM-1; dfrA14; qnrB1; sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_CP079753.1	IncFII	167012	1.1.2.4.7.1954	1	1	2	4	7	1954	0	0	18	18	none	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; silA; silB; silC; silF; silP; silR; silS	none	none
RefSeq_NZ_CP079783.1	IncFII	90695	1.1.2.4.7.1769	1	1	2	4	7	1769	4	0	0	4	blaCTX-M-15; blaTEM-1; mcr-8.2	none	none	BETA-LACTAM; COLISTIN	BETA-LACTAM; CEPHALOSPORIN; COLISTIN
RefSeq_NZ_CP079803.1	IncFII	98922	1.1.2.4.7.1206	1	1	2	4	7	1206	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP079809.1	IncFII	55140	1.1.2.4.7.1953	1	1	2	4	7	1953	7	0	0	7	aac(3)-IIe; aac(6')-Ib-cr5; blaOXA-1; blaTEM-1; catB3; qnrB1; tet(D)	none	none	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; QUINOLONE; TETRACYCLINE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; TETRACYCLINE
RefSeq_NZ_CP079842.1	IncFII	67286	1.1.2.4.7.1955	1	1	2	4	7	1955	0	0	0	0	none	none	none	none	none
RefSeq_NZ_CP079853.1	IncFII	177356	1.1.2.4.7.23	1	1	2	4	7	23	10	0	21	31	aadA2; aph(3'')-Ib; aph(6)-Id; blaLAP-2; dfrA12; floR; qnrS1; sul1; sul2; tet(A)	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; qacEdelta1; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL/FLORFENICOL; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_CP079854.1	IncFII	70873	1.1.2.4.7.1956	1	1	2	4	7	1956	2	0	0	2	tet(X4)	none	none	TETRACYCLINE	TIGECYCLINE
RefSeq_NZ_CP079885.1	IncFII	118628	1.1.2.4.7.1957	1	1	2	4	7	1957	0	1	0	1	none	tsh	none	none	none
RefSeq_NZ_CP080092.1	IncFII	59372	1.1.2.4.7.957	1	1	2	4	7	957	0	4	0	4	none	mltE; rcK; spvB; spvD	none	none	none
RefSeq_NZ_CP080101.1	IncFII	113444	1.1.2.4.7.1964	1	1	2	4	7	1964	0	0	0	0	none	none	none	none	none
